combo,mrpc,boolq,rte,cola,cb,scitail,stsb,cr,rotten_tomatoes,multirc,copa,piqa
qqp+record+snli+anli_r1+paws+imdb+squad_v2+hellaswag,0.3161764705882353,0.4978593272171254,0.7689530685920578,0.5522531160115053,0.6964285714285714,0.8334901222953904,0.268959574552237,0.8696808510638298,0.8461538461538461,0.6540841584158416,0.51,0.25625680087051145
qqp+record+snli+anli_r1+paws+imdb+squad_v2+winogrande,0.3161764705882353,0.4941896024464832,0.7653429602888087,0.5493767976989453,0.7142857142857143,0.8311382878645344,0.2953893748050236,0.8696808510638298,0.8461538461538461,0.6528465346534653,0.47,0.15070729053318824
qqp+record+snli+anli_r1+paws+squad_v2+hellaswag+winogrande,0.3161764705882353,0.5165137614678899,0.7617328519855595,0.513902205177373,0.7678571428571429,0.8358419567262465,0.2562133106311134,0.8058510638297872,0.7673545966228893,0.6610973597359736,0.56,0.2116430903155604
qqp+record+snli+paws+imdb+squad_v2+hellaswag+winogrande,0.3161764705882353,0.5113149847094801,0.7653429602888087,0.5455417066155321,0.6607142857142857,0.8264346190028222,0.32441466896690896,0.8856382978723404,0.8696060037523452,0.6542904290429042,0.59,0.2921653971708379
qqp+snli+anli_r1+paws+imdb+squad_v2+hellaswag+winogrande,0.3161764705882353,0.4761467889908257,0.7617328519855595,0.5407478427612655,0.7857142857142857,0.8287864534336783,0.31086774352628194,0.8430851063829787,0.8236397748592871,0.6524339933993399,0.63,0.5
qqp+sst2+anli_r1+paws+imdb+squad_v2+hellaswag+winogrande,0.3161764705882353,0.4889908256880734,0.4729241877256318,0.5551294343240653,0.19642857142857142,0.7215428033866416,0.36253400447723666,0.9095744680851063,0.9080675422138836,0.6427392739273927,0.64,0.4542981501632209
qqp+sst2+record+anli_r1+imdb+squad_v2+hellaswag+winogrande,0.3161764705882353,0.3370030581039755,0.4729241877256318,0.5589645254074784,0.17857142857142858,0.7177798682972719,0.3731507431007349,0.9148936170212766,0.9146341463414634,0.606023102310231,0.63,0.5424374319912949
qqp+sst2+record+anli_r1+paws+imdb+hellaswag+winogrande,0.3161764705882353,0.4856269113149847,0.4729241877256318,0.5877277085330777,0.125,0.6909689557855127,0.4390799428580094,0.9175531914893617,0.9136960600375235,0.6359323432343235,0.65,0.5108813928182807
qqp+sst2+record+anli_r1+paws+imdb+squad_v2+hellaswag,0.3161764705882353,0.5048929663608562,0.4729241877256318,0.5608820709491851,0.14285714285714285,0.7050799623706491,0.30505011025056344,0.9148936170212766,0.9155722326454033,0.6460396039603961,0.52,0.3471164309031556
qqp+sst2+record+anli_r1+paws+imdb+squad_v2+winogrande,0.3161764705882353,0.4981651376146789,0.47653429602888087,0.535953978906999,0.21428571428571427,0.7271872060206962,0.3319208408916508,0.9175531914893617,0.9127579737335835,0.6408828382838284,0.37,0.27475516866158867
qqp+sst2+record+anli_r1+paws+squad_v2+hellaswag+winogrande,0.3161764705882353,0.5266055045871559,0.4729241877256318,0.5234899328859061,0.25,0.7389463781749764,0.2917510217588804,0.9095744680851063,0.8930581613508443,0.6423267326732673,0.52,0.34330794341675736
qqp+sst2+record+paws+imdb+squad_v2+hellaswag+winogrande,0.3161764705882353,0.5116207951070336,0.4729241877256318,0.5541706615532119,0.08928571428571429,0.6194731890874883,0.3049465463443591,0.9148936170212766,0.9136960600375235,0.6429455445544554,0.57,0.41131664853101196
qqp+sst2+record+snli+anli_r1+imdb+hellaswag+winogrande,0.3161764705882353,0.20030581039755352,0.703971119133574,0.5848513902205177,0.6785714285714286,0.825964252116651,0.33023930391063344,0.901595744680851,0.8893058161350844,0.5691006600660066,0.66,0.6300326441784548
qqp+sst2+record+snli+anli_r1+imdb+squad_v2+hellaswag,0.3161764705882353,0.16238532110091744,0.7184115523465704,0.5810162991371045,0.6428571428571429,0.823612417685795,0.3021645468411571,0.901595744680851,0.8930581613508443,0.5740511551155115,0.65,0.47279651795429817
qqp+sst2+record+snli+anli_r1+imdb+squad_v2+winogrande,0.3161764705882353,0.1691131498470948,0.7256317689530686,0.5618408437200384,0.6071428571428571,0.8217309501411101,0.31167501899232725,0.898936170212766,0.8911819887429644,0.5742574257425742,0.56,0.35799782372143635
qqp+sst2+record+snli+anli_r1+paws+hellaswag+winogrande,0.3161764705882353,0.48990825688073397,0.7545126353790613,0.5618408437200384,0.6785714285714286,0.8311382878645344,0.3122566427743467,0.8723404255319149,0.8686679174484052,0.6503712871287128,0.64,0.47986942328618065
qqp+sst2+record+snli+anli_r1+paws+imdb+hellaswag,0.3161764705882353,0.45718654434250766,0.7509025270758123,0.5992329817833174,0.6428571428571429,0.8240827845719662,0.3196169201494849,0.8936170212765957,0.8902439024390244,0.6373762376237624,0.59,0.5266594124047879
qqp+sst2+record+snli+anli_r1+paws+imdb+squad_v2,0.3161764705882353,0.45168195718654436,0.7545126353790613,0.5656759348034516,0.6607142857142857,0.8231420507996237,0.30769514442274865,0.8936170212765957,0.8921200750469043,0.6404702970297029,0.45,0.1572361262241567
qqp+sst2+record+snli+anli_r1+paws+imdb+winogrande,0.3161764705882353,0.4547400611620795,0.7545126353790613,0.5838926174496645,0.6964285714285714,0.8254938852304797,0.3266159554408805,0.8936170212765957,0.8874296435272045,0.6379950495049505,0.56,0.41893362350380847
qqp+sst2+record+snli+anli_r1+paws+squad_v2+hellaswag,0.3161764705882353,0.5168195718654435,0.7653429602888087,0.5417066155321189,0.6607142857142857,0.8306679209783632,0.29332133223403617,0.875,0.8667917448405253,0.6588283828382838,0.52,0.20729053318824808
qqp+sst2+record+snli+anli_r1+paws+squad_v2+winogrande,0.3161764705882353,0.5058103975535169,0.7653429602888087,0.5186960690316395,0.6607142857142857,0.8316086547507056,0.30532912971462284,0.8776595744680851,0.8686679174484052,0.6526402640264026,0.49,0.13492927094668117
qqp+sst2+record+snli+anli_r1+squad_v2+hellaswag+winogrande,0.3161764705882353,0.3122324159021407,0.7328519855595668,0.5417066155321189,0.6785714285714286,0.8273753527751646,0.2822413316104452,0.8776595744680851,0.8724202626641651,0.64253300330033,0.66,0.44450489662676823
qqp+sst2+record+snli+imdb+squad_v2+hellaswag+winogrande,0.3161764705882353,0.22018348623853212,0.7545126353790613,0.5541706615532119,0.5714285714285714,0.8095014111006585,0.32989952818260043,0.9069148936170213,0.9052532833020638,0.5831270627062707,0.69,0.530467899891186
qqp+sst2+record+snli+paws+imdb+hellaswag+winogrande,0.3161764705882353,0.47155963302752296,0.7364620938628159,0.588686481303931,0.5892857142857143,0.7300094073377235,0.36845150827234174,0.898936170212766,0.8930581613508443,0.64253300330033,0.64,0.5538628944504896
qqp+sst2+record+snli+paws+imdb+squad_v2+hellaswag,0.3161764705882353,0.4868501529051988,0.7545126353790613,0.5570469798657718,0.5714285714285714,0.7911571025399812,0.34202926857014304,0.901595744680851,0.9015009380863039,0.6476897689768977,0.58,0.28890097932535364
qqp+sst2+record+snli+paws+imdb+squad_v2+winogrande,0.3161764705882353,0.4813455657492355,0.7509025270758123,0.5445829338446788,0.5535714285714286,0.7986829727187206,0.33738302382172386,0.9042553191489362,0.8930581613508443,0.6450082508250825,0.54,0.19477693144722524
qqp+sst2+record+snli+paws+squad_v2+hellaswag+winogrande,0.3161764705882353,0.5250764525993884,0.7725631768953068,0.5186960690316395,0.6071428571428571,0.819379115710254,0.3237784490669561,0.8909574468085106,0.875234521575985,0.6542904290429042,0.6,0.25244831338411317
qqp+sst2+snli+anli_r1+imdb+squad_v2+hellaswag+winogrande,0.3161764705882353,0.12507645259938838,0.7256317689530686,0.5627996164908916,0.6964285714285714,0.8269049858889934,0.3314884514156525,0.898936170212766,0.8893058161350844,0.4993811881188119,0.66,0.6060935799782372
qqp+sst2+snli+anli_r1+paws+imdb+hellaswag+winogrande,0.3161764705882353,0.42813455657492355,0.7509025270758123,0.585810162991371,0.6964285714285714,0.819379115710254,0.34337554705831197,0.8909574468085106,0.8874296435272045,0.6392326732673267,0.65,0.6001088139281828
qqp+sst2+snli+anli_r1+paws+imdb+squad_v2+hellaswag,0.3161764705882353,0.42262996941896025,0.7509025270758123,0.5637583892617449,0.6785714285714286,0.8254938852304797,0.3321417050360469,0.8909574468085106,0.8864915572232646,0.6400577557755776,0.58,0.49183895538628947
qqp+sst2+snli+anli_r1+paws+imdb+squad_v2+winogrande,0.3161764705882353,0.4253822629969419,0.7509025270758123,0.548418024928092,0.6964285714285714,0.8273753527751646,0.32691794559839404,0.8936170212765957,0.8893058161350844,0.6379950495049505,0.56,0.3754080522306855
qqp+sst2+snli+anli_r1+paws+squad_v2+hellaswag+winogrande,0.3161764705882353,0.4954128440366973,0.7617328519855595,0.538830297219559,0.7321428571428571,0.8269049858889934,0.30816473001573963,0.8643617021276596,0.8583489681050657,0.6534653465346535,0.63,0.4591947769314472
qqp+sst2+snli+paws+imdb+squad_v2+hellaswag+winogrande,0.3161764705882353,0.4599388379204893,0.776173285198556,0.5551294343240653,0.625,0.7761053621825024,0.3475982395114494,0.8962765957446809,0.8939962476547842,0.6458333333333334,0.64,0.5244831338411317
record+snli+anli_r1+paws+imdb+squad_v2+hellaswag+winogrande,0.41911764705882354,0.5972477064220183,0.6064981949458483,0.5426653883029722,0.8035714285714286,0.7676387582314205,0.22926272862889258,0.8882978723404256,0.8602251407129456,0.6239686468646864,0.62,0.43797606093579977
sst2+record+anli_r1+paws+imdb+squad_v2+hellaswag+winogrande,0.5808823529411765,0.5963302752293578,0.6534296028880866,0.5426653883029722,0.25,0.6994355597365945,0.2031619002138747,0.9175531914893617,0.9136960600375235,0.591996699669967,0.56,0.5326441784548422
sst2+record+snli+anli_r1+imdb+squad_v2+hellaswag+winogrande,0.41911764705882354,0.4018348623853211,0.5956678700361011,0.5532118887823586,0.5535714285714286,0.7779868297271872,0.2766962017520381,0.9069148936170213,0.8883677298311444,0.5988036303630363,0.67,0.6245919477693145
sst2+record+snli+anli_r1+paws+imdb+hellaswag+winogrande,0.41421568627450983,0.5672782874617737,0.6064981949458483,0.5781399808245445,0.6607142857142857,0.7897460018814676,0.2986823887457145,0.9042553191489362,0.8883677298311444,0.6349009900990099,0.63,0.6109902067464635
sst2+record+snli+anli_r1+paws+imdb+squad_v2+hellaswag,0.4215686274509804,0.5813455657492355,0.5992779783393501,0.5599232981783318,0.6607142857142857,0.7897460018814676,0.2809928429543472,0.9042553191489362,0.8930581613508443,0.6406765676567657,0.57,0.41893362350380847
sst2+record+snli+anli_r1+paws+imdb+squad_v2+winogrande,0.45588235294117646,0.5770642201834862,0.5956678700361011,0.535953978906999,0.5892857142857143,0.7902163687676388,0.2881431046561412,0.9042553191489362,0.8902439024390244,0.6450082508250825,0.51,0.33025027203482044
sst2+record+snli+anli_r1+paws+squad_v2+hellaswag+winogrande,0.4485294117647059,0.6033639143730887,0.6173285198555957,0.5292425695110259,0.6607142857142857,0.7761053621825024,0.25395708822879826,0.8909574468085106,0.8686679174484052,0.6361386138613861,0.61,0.383025027203482
sst2+record+snli+paws+imdb+squad_v2+hellaswag+winogrande,0.4950980392156863,0.5944954128440367,0.5776173285198556,0.5330776605944392,0.5535714285714286,0.7746942615239887,0.2900488671710478,0.9228723404255319,0.8958724202626641,0.6297442244224423,0.64,0.4885745375408052
sst2+snli+anli_r1+paws+imdb+squad_v2+hellaswag+winogrande,0.40931372549019607,0.5681957186544343,0.6064981949458483,0.5503355704697986,0.6964285714285714,0.7869238005644402,0.29881320806066525,0.898936170212766,0.8902439024390244,0.6377887788778878,0.67,0.573449401523395
mnli+qnli+qqp+anli_r1+paws+imdb+squad_v2+hellaswag+winogrande,0.3161764705882353,0.44954128440366975,0.8267148014440433,0.5407478427612655,0.5178571428571429,0.713546566321731,0.5279594793923323,0.8723404255319149,0.8574108818011257,0.6588283828382838,0.26,0.39608269858541895
mnli+qnli+qqp+record+anli_r1+imdb+squad_v2+hellaswag+winogrande,0.3161764705882353,0.20733944954128442,0.8194945848375451,0.5608820709491851,0.5,0.6227657572906867,0.482487804828257,0.8882978723404256,0.8658536585365854,0.616542904290429,0.53,0.4548422198041349
mnli+qnli+qqp+record+anli_r1+paws+imdb+hellaswag+winogrande,0.3161764705882353,0.4703363914373089,0.8194945848375451,0.5685522531160115,0.5,0.6796801505174036,0.49046155074593883,0.8696808510638298,0.8583489681050657,0.6557343234323433,0.34,0.43362350380848746
mnli+qnli+qqp+record+anli_r1+paws+imdb+squad_v2+hellaswag,0.3161764705882353,0.46972477064220186,0.8158844765342961,0.5608820709491851,0.5178571428571429,0.6834430856067732,0.4700160137122313,0.8829787234042553,0.8611632270168855,0.6621287128712872,0.36,0.32372143634385203
mnli+qnli+qqp+record+anli_r1+paws+imdb+squad_v2+winogrande,0.3161764705882353,0.4761467889908257,0.8158844765342961,0.5407478427612655,0.5178571428571429,0.6999059266227657,0.4714075982657927,0.8776595744680851,0.8630393996247655,0.6577970297029703,0.31,0.21653971708378672
mnli+qnli+qqp+record+anli_r1+paws+squad_v2+hellaswag+winogrande,0.3161764705882353,0.5073394495412844,0.8231046931407943,0.5234899328859061,0.5535714285714286,0.6227657572906867,0.4598706407964161,0.848404255319149,0.8189493433395872,0.6693481848184818,0.31,0.2812840043525571
mnli+qnli+qqp+record+paws+imdb+squad_v2+hellaswag+winogrande,0.3161764705882353,0.4960244648318043,0.7364620938628159,0.5311601150527325,0.4107142857142857,0.6415804327375353,0.53534702076757,0.898936170212766,0.8714821763602252,0.6635726072607261,0.45,0.36126224156692055
mnli+qnli+qqp+record+snli+anli_r1+imdb+hellaswag+winogrande,0.3161764705882353,0.08440366972477065,0.5667870036101083,0.5743048897411314,0.8035714285714286,0.7130761994355598,0.4018422806584022,0.8563829787234043,0.8452157598499062,0.5222772277227723,0.38,0.23558215451577802
mnli+qnli+qqp+record+snli+anli_r1+imdb+squad_v2+hellaswag,0.3161764705882353,0.05657492354740061,0.5595667870036101,0.5608820709491851,0.7857142857142857,0.7281279397930386,0.3959878175981874,0.8563829787234043,0.8433395872420263,0.51753300330033,0.18,0.2252448313384113
mnli+qnli+qqp+record+snli+anli_r1+imdb+squad_v2+winogrande,0.3161764705882353,0.05565749235474006,0.5631768953068592,0.5378715244487057,0.8035714285714286,0.7337723424270931,0.4053918703608651,0.8457446808510638,0.8442776735459663,0.5367161716171617,0.13,0.1795429815016322
mnli+qnli+qqp+record+snli+anli_r1+paws+hellaswag+winogrande,0.3161764705882353,0.4740061162079511,0.6028880866425993,0.5369127516778524,0.8035714285714286,0.7187206020696143,0.4153193085390816,0.8430851063829787,0.8161350844277674,0.6652227722772277,0.15,0.16757344940152338
mnli+qnli+qqp+record+snli+anli_r1+paws+imdb+hellaswag,0.3161764705882353,0.39418960244648316,0.5740072202166066,0.576222435282838,0.7857142857142857,0.7478833490122295,0.38971770816225426,0.8670212765957447,0.8442776735459663,0.6491336633663366,0.14,0.16811751904243744
mnli+qnli+qqp+record+snli+anli_r1+paws+imdb+squad_v2,0.3161764705882353,0.382262996941896,0.5631768953068592,0.5369127516778524,0.8035714285714286,0.7695202257761053,0.38397212658359353,0.8617021276595744,0.8424015009380863,0.6528465346534653,0.07,0.09085963003264418
mnli+qnli+qqp+record+snli+anli_r1+paws+imdb+winogrande,0.3161764705882353,0.4036697247706422,0.5848375451263538,0.5541706615532119,0.8035714285714286,0.7591721542803387,0.39406777355959455,0.8643617021276596,0.8461538461538461,0.6497524752475248,0.08,0.12840043525571274
mnli+qnli+qqp+record+snli+anli_r1+paws+squad_v2+hellaswag,0.3161764705882353,0.4853211009174312,0.5703971119133574,0.5167785234899329,0.7857142857142857,0.7238946378174976,0.32221231866806704,0.8324468085106383,0.8086303939962477,0.6722359735973598,0.07,0.13166485310119697
mnli+qnli+qqp+record+snli+anli_r1+paws+squad_v2+winogrande,0.3161764705882353,0.4773700305810398,0.5740072202166066,0.5004793863854267,0.8214285714285714,0.7398871119473189,0.4006121443614839,0.8271276595744681,0.8151969981238274,0.6687293729372937,0.06,0.07834602829162132
mnli+qnli+qqp+record+snli+anli_r1+squad_v2+hellaswag+winogrande,0.3161764705882353,0.18073394495412845,0.5595667870036101,0.5148609779482263,0.8035714285714286,0.691439322671684,0.4133470745755754,0.8164893617021277,0.7954971857410882,0.647483498349835,0.16,0.2290533188248096
mnli+qnli+qqp+record+snli+imdb+squad_v2+hellaswag+winogrande,0.3161764705882353,0.10397553516819572,0.6173285198555957,0.5378715244487057,0.8214285714285714,0.6759172154280338,0.46477070469247544,0.8563829787234043,0.8461538461538461,0.5571369636963697,0.24,0.31719260065288357
mnli+qnli+qqp+record+snli+paws+imdb+hellaswag+winogrande,0.3161764705882353,0.43577981651376146,0.6353790613718412,0.5608820709491851,0.8035714285714286,0.7253057384760113,0.46813320604253694,0.8617021276595744,0.850844277673546,0.653052805280528,0.2,0.25081610446137104
mnli+qnli+qqp+record+snli+paws+imdb+squad_v2+hellaswag,0.3161764705882353,0.42874617737003057,0.6353790613718412,0.5474592521572388,0.7857142857142857,0.7300094073377235,0.45782329622651385,0.8563829787234043,0.8414634146341463,0.6619224422442245,0.14,0.21871599564744287
mnli+qnli+qqp+record+snli+paws+imdb+squad_v2+winogrande,0.3161764705882353,0.4345565749235474,0.6245487364620939,0.5321188878235859,0.8214285714285714,0.7389463781749764,0.46511562656051175,0.8617021276595744,0.8461538461538461,0.6584158415841584,0.13,0.1692056583242655
mnli+qnli+qqp+record+snli+paws+squad_v2+hellaswag+winogrande,0.3161764705882353,0.5045871559633027,0.631768953068592,0.5081495685522531,0.8214285714285714,0.6773283160865475,0.4408452417575728,0.8324468085106383,0.8048780487804879,0.6763613861386139,0.12,0.1985854189336235
mnli+qnli+qqp+snli+anli_r1+imdb+squad_v2+hellaswag+winogrande,0.3161764705882353,0.037003058103975535,0.5776173285198556,0.5407478427612655,0.8214285714285714,0.748824082784572,0.3568582237957844,0.8563829787234043,0.8386491557223265,0.44492574257425743,0.38,0.1926006528835691
mnli+qnli+qqp+snli+anli_r1+paws+imdb+hellaswag+winogrande,0.3161764705882353,0.37217125382262994,0.5992779783393501,0.5685522531160115,0.8035714285714286,0.768579492003763,0.3666751180776499,0.8563829787234043,0.8386491557223265,0.6468646864686468,0.37,0.1267682263329706
mnli+qnli+qqp+snli+anli_r1+paws+imdb+squad_v2+hellaswag,0.3161764705882353,0.3259938837920489,0.5848375451263538,0.5580057526366251,0.8035714285714286,0.7761053621825024,0.34180392799512327,0.8670212765957447,0.8442776735459663,0.6511963696369637,0.16,0.13275299238302501
mnli+qnli+qqp+snli+anli_r1+paws+imdb+squad_v2+winogrande,0.3161764705882353,0.3415902140672783,0.5884476534296029,0.5282837967401726,0.8214285714285714,0.7775164628410159,0.36093908936359587,0.851063829787234,0.8395872420262664,0.6524339933993399,0.1,0.09303590859630033
mnli+qnli+qqp+snli+anli_r1+paws+squad_v2+hellaswag+winogrande,0.3161764705882353,0.4565749235474006,0.5848375451263538,0.5081495685522531,0.8035714285714286,0.7474129821260583,0.37058437526975235,0.8324468085106383,0.8048780487804879,0.6670792079207921,0.17,0.1381936887921654
mnli+qnli+qqp+snli+paws+imdb+squad_v2+hellaswag+winogrande,0.3161764705882353,0.39908256880733944,0.6389891696750902,0.5378715244487057,0.8392857142857143,0.7525870178739417,0.45169111121423255,0.8563829787234043,0.8424015009380863,0.6573844884488449,0.3,0.22252448313384113
mnli+qnli+qqp+sst2+anli_r1+imdb+squad_v2+hellaswag+winogrande,0.3161764705882353,0.05565749235474006,0.8158844765342961,0.5723873441994247,0.5178571428571429,0.729068673565381,0.5227383855041524,0.8936170212765957,0.8939962476547842,0.44554455445544555,0.46,0.45647442872687705
mnli+qnli+qqp+sst2+anli_r1+paws+imdb+hellaswag+winogrande,0.3161764705882353,0.3730886850152905,0.8303249097472925,0.5838926174496645,0.48214285714285715,0.7539981185324554,0.5418154897777118,0.901595744680851,0.8949343339587242,0.6404702970297029,0.2,0.41077257889009794
mnli+qnli+qqp+sst2+anli_r1+paws+imdb+squad_v2+hellaswag,0.3161764705882353,0.3522935779816514,0.8303249097472925,0.5714285714285714,0.5,0.764346190028222,0.5417103182742048,0.8962765957446809,0.8939962476547842,0.6386138613861386,0.26,0.3862894450489663
mnli+qnli+qqp+sst2+anli_r1+paws+imdb+squad_v2+winogrande,0.3161764705882353,0.35198776758409783,0.8303249097472925,0.5436241610738255,0.5357142857142857,0.7784571966133584,0.5384868293393151,0.901595744680851,0.8939962476547842,0.6377887788778878,0.23,0.33895538628944505
mnli+qnli+qqp+sst2+anli_r1+paws+squad_v2+hellaswag+winogrande,0.3161764705882353,0.46269113149847096,0.8339350180505415,0.5369127516778524,0.5178571428571429,0.7384760112888052,0.5231257273308259,0.8882978723404256,0.8705440900562852,0.661509900990099,0.22,0.3797606093579978
mnli+qnli+qqp+sst2+paws+imdb+squad_v2+hellaswag+winogrande,0.3161764705882353,0.39143730886850153,0.740072202166065,0.5503355704697986,0.4107142857142857,0.7347130761994356,0.5070507488510972,0.901595744680851,0.899624765478424,0.6464521452145214,0.37,0.43362350380848746
mnli+qnli+qqp+sst2+record+anli_r1+imdb+hellaswag+winogrande,0.3161764705882353,0.11743119266055047,0.8122743682310469,0.6069031639501438,0.48214285714285715,0.6867356538099718,0.5126200285950753,0.9042553191489362,0.8939962476547842,0.5235148514851485,0.53,0.49510337323177367
mnli+qnli+qqp+sst2+record+anli_r1+imdb+squad_v2+hellaswag,0.3161764705882353,0.0746177370030581,0.8194945848375451,0.5810162991371045,0.5,0.7008466603951082,0.49282402081541377,0.901595744680851,0.9033771106941839,0.5181518151815182,0.5,0.4515778019586507
mnli+qnli+qqp+sst2+record+anli_r1+imdb+squad_v2+winogrande,0.3161764705882353,0.08287461773700305,0.8158844765342961,0.5541706615532119,0.5,0.7224835371589841,0.49273184540869264,0.9042553191489362,0.8986866791744841,0.531559405940594,0.47,0.36942328618063114
mnli+qnli+qqp+sst2+record+anli_r1+paws+hellaswag+winogrande,0.3161764705882353,0.4764525993883792,0.8267148014440433,0.5551294343240653,0.48214285714285715,0.7017873941674506,0.5026966002929988,0.8936170212765957,0.8771106941838649,0.6549092409240924,0.3,0.4134929270946681
mnli+qnli+qqp+sst2+record+anli_r1+paws+imdb+hellaswag,0.3161764705882353,0.40825688073394495,0.8231046931407943,0.5934803451581975,0.44642857142857145,0.7460018814675446,0.5258576746464457,0.9042553191489362,0.8977485928705441,0.6464521452145214,0.32,0.4238302502720348
mnli+qnli+qqp+sst2+record+anli_r1+paws+imdb+squad_v2,0.3161764705882353,0.3743119266055046,0.8267148014440433,0.5522531160115053,0.4642857142857143,0.7690498588899342,0.5157485577337978,0.9042553191489362,0.8968105065666041,0.6448019801980198,0.33,0.2366702937976061
mnli+qnli+qqp+sst2+record+anli_r1+paws+imdb+winogrande,0.3161764705882353,0.4036697247706422,0.8267148014440433,0.5723873441994247,0.44642857142857145,0.748824082784572,0.5250030514933731,0.901595744680851,0.8939962476547842,0.6361386138613861,0.3,0.37431991294885747
mnli+qnli+qqp+sst2+record+anli_r1+paws+squad_v2+hellaswag,0.3161764705882353,0.4804281345565749,0.8231046931407943,0.5465004793863855,0.48214285714285715,0.7168391345249294,0.48591508350702955,0.8882978723404256,0.8761726078799249,0.6635726072607261,0.3,0.2910772578890098
mnli+qnli+qqp+sst2+record+anli_r1+paws+squad_v2+winogrande,0.3161764705882353,0.4868501529051988,0.8231046931407943,0.5302013422818792,0.5357142857142857,0.7243650047036688,0.5054389073622995,0.8936170212765957,0.875234521575985,0.6598597359735974,0.31,0.2029379760609358
mnli+qnli+qqp+sst2+record+anli_r1+squad_v2+hellaswag+winogrande,0.3161764705882353,0.20642201834862386,0.8303249097472925,0.538830297219559,0.5,0.6500470366886171,0.4885524325055284,0.8962765957446809,0.8818011257035647,0.628506600660066,0.5,0.43416757344940154
mnli+qnli+qqp+sst2+record+imdb+squad_v2+hellaswag+winogrande,0.3161764705882353,0.13302752293577982,0.7436823104693141,0.5589645254074784,0.39285714285714285,0.6641580432737535,0.522330611977191,0.9095744680851063,0.9033771106941839,0.5402227722772277,0.6,0.4776931447225245
mnli+qnli+qqp+sst2+record+paws+imdb+hellaswag+winogrande,0.3161764705882353,0.4522935779816514,0.7111913357400722,0.5752636625119847,0.39285714285714285,0.7008466603951082,0.5147777696540605,0.9122340425531915,0.9043151969981238,0.6458333333333334,0.44,0.4542981501632209
mnli+qnli+qqp+sst2+record+paws+imdb+squad_v2+hellaswag,0.3161764705882353,0.42110091743119266,0.7220216606498195,0.5608820709491851,0.4107142857142857,0.7238946378174976,0.5000505232676896,0.9095744680851063,0.9080675422138836,0.6514026402640264,0.45,0.3596300326441785
mnli+qnli+qqp+sst2+record+paws+imdb+squad_v2+winogrande,0.3161764705882353,0.43761467889908257,0.7364620938628159,0.5397890699904123,0.4107142857142857,0.746472248353716,0.49952566547497523,0.9095744680851063,0.9015009380863039,0.6499587458745875,0.39,0.2731229597388466
mnli+qnli+qqp+sst2+record+paws+squad_v2+hellaswag+winogrande,0.3161764705882353,0.5107033639143731,0.7364620938628159,0.5244487056567594,0.42857142857142855,0.6810912511759172,0.534209899565596,0.901595744680851,0.8827392120075047,0.6658415841584159,0.45,0.3188248095756257
mnli+qnli+qqp+sst2+record+snli+anli_r1+hellaswag+winogrande,0.3161764705882353,0.08593272171253823,0.555956678700361,0.5580057526366251,0.8035714285714286,0.731420507996237,0.3825970415337415,0.8537234042553191,0.8424015009380863,0.5734323432343235,0.4,0.19967355821545157
mnli+qnli+qqp+sst2+record+snli+anli_r1+imdb+hellaswag,0.3161764705882353,0.017737003058103974,0.5667870036101083,0.5867689357622243,0.8035714285714286,0.7605832549388523,0.3277285768205891,0.8696808510638298,0.8649155722326454,0.3494224422442244,0.4,0.18715995647442873
mnli+qnli+qqp+sst2+record+snli+anli_r1+imdb+squad_v2,0.3161764705882353,0.011314984709480122,0.5631768953068592,0.5426653883029722,0.8035714285714286,0.7746942615239887,0.31235181409261853,0.8723404255319149,0.8667917448405253,0.36076732673267325,0.1,0.14036996735582155
mnli+qnli+qqp+sst2+record+snli+anli_r1+imdb+winogrande,0.3161764705882353,0.021712538226299694,0.5667870036101083,0.5608820709491851,0.8214285714285714,0.761994355597366,0.34291939795880527,0.8723404255319149,0.8649155722326454,0.3752062706270627,0.32,0.16104461371055495
mnli+qnli+qqp+sst2+record+snli+anli_r1+paws+hellaswag,0.3161764705882353,0.41651376146788993,0.5776173285198556,0.5599232981783318,0.7857142857142857,0.768579492003763,0.3785939701818235,0.8617021276595744,0.848968105065666,0.6534653465346535,0.19,0.13601741022850924
mnli+qnli+qqp+sst2+record+snli+anli_r1+paws+imdb,0.3161764705882353,0.26085626911314985,0.5884476534296029,0.5771812080536913,0.8035714285714286,0.793038570084666,0.34817991120676917,0.8696808510638298,0.8649155722326454,0.628506600660066,0.11,0.09194776931447225
mnli+qnli+qqp+sst2+record+snli+anli_r1+paws+squad_v2,0.3161764705882353,0.37522935779816513,0.5703971119133574,0.5302013422818792,0.8035714285714286,0.786453433678269,0.3335341522525678,0.8670212765957447,0.8442776735459663,0.6555280528052805,0.05,0.06746463547334058
mnli+qnli+qqp+sst2+record+snli+anli_r1+paws+winogrande,0.3161764705882353,0.41131498470948014,0.5740072202166066,0.5426653883029722,0.8035714285714286,0.7751646284101599,0.38176200437288005,0.8590425531914894,0.8461538461538461,0.6495462046204621,0.11,0.10337323177366703
mnli+qnli+qqp+sst2+record+snli+anli_r1+squad_v2+hellaswag,0.3161764705882353,0.055351681957186545,0.555956678700361,0.5397890699904123,0.7857142857142857,0.7431796801505174,0.36899876221586037,0.8537234042553191,0.8414634146341463,0.5691006600660066,0.19,0.19477693144722524
