method,combo,n_tasks,target,best_coef,best_acc,nai,sar,sar_iso
base,mnli+record+snli+anli_r1+imdb+winogrande,6,rotten_tomatoes,0.05,0.8208255159474672,0.8546195652173916,,
base,mnli+record+snli+anli_r1+imdb+winogrande,6,multirc,0.05,0.6202557755775577,0.4349775784753363,,
base,mnli+record+snli+anli_r1+imdb+winogrande,6,copa,0.1,0.56,0.577777777777778,,
base,mnli+record+snli+anli_r1+imdb+winogrande,6,piqa,0.1,0.26550598476605003,-0.23893805309734517,,
base,mnli+record+snli+anli_r1+paws,5,mrpc,0.05,0.3480392156862745,0.4069767441860465,,
base,mnli+record+snli+anli_r1+paws,5,boolq,0.05,0.6,0.4823039555863983,,
base,mnli+record+snli+anli_r1+paws,5,rte,0.05,0.5270758122743683,0.517241379310345,,
base,mnli+record+snli+anli_r1+paws,5,cola,0.05,0.5455417066155321,-0.7085714285714287,,
base,mnli+record+snli+anli_r1+paws,5,cb,0.4,0.8035714285714286,1.125,,
base,mnli+record+snli+anli_r1+paws,5,scitail,0.1,0.8043273753527752,0.8353174603174603,,
base,mnli+record+snli+anli_r1+paws,5,cr,0.05,0.7313829787234043,0.7279151943462898,,
base,mnli+record+snli+anli_r1+paws,5,rotten_tomatoes,0.05,0.3339587242026266,0.1494565217391304,,
base,mnli+record+snli+anli_r1+paws,5,multirc,0.1,0.7052392739273927,0.6402590931738914,,
base,mnli+record+snli+anli_r1+paws,5,copa,0.1,0.04,-0.5777777777777778,,
base,mnli+record+snli+anli_r1+paws,5,piqa,0.1,0.00544069640914037,-0.843236409608091,,
base,mnli+record+snli+anli_r1+paws+hellaswag,6,mrpc,0.05,0.34558823529411764,0.40406976744186046,,
base,mnli+record+snli+anli_r1+paws+hellaswag,6,boolq,0.05,0.6015290519877676,0.4857737682165164,,
base,mnli+record+snli+anli_r1+paws+hellaswag,6,rte,0.05,0.5270758122743683,0.517241379310345,,
base,mnli+record+snli+anli_r1+paws+hellaswag,6,cola,0.05,0.5752636625119847,-0.5314285714285716,,
base,mnli+record+snli+anli_r1+paws+hellaswag,6,cb,0.65,0.8035714285714286,1.125,,
base,mnli+record+snli+anli_r1+paws+hellaswag,6,scitail,0.1,0.8132643461900282,0.8447420634920634,,
base,mnli+record+snli+anli_r1+paws+hellaswag,6,cr,0.05,0.7819148936170213,0.7950530035335689,,
base,mnli+record+snli+anli_r1+paws+hellaswag,6,rotten_tomatoes,0.05,0.45872420262664165,0.33016304347826086,,
base,mnli+record+snli+anli_r1+paws+hellaswag,6,multirc,0.1,0.7139026402640264,0.6611858495266567,,
base,mnli+record+snli+anli_r1+paws+hellaswag,6,copa,0.1,0.49,0.4222222222222222,,
base,mnli+record+snli+anli_r1+paws+hellaswag,6,piqa,0.1,0.08759521218715996,-0.652338811630847,,
base,mnli+record+snli+anli_r1+paws+hellaswag+winogrande,7,mrpc,0.05,0.34558823529411764,0.40406976744186046,,
base,mnli+record+snli+anli_r1+paws+hellaswag+winogrande,7,boolq,0.05,0.6012232415902141,0.48507980569049286,,
base,mnli+record+snli+anli_r1+paws+hellaswag+winogrande,7,rte,0.05,0.5270758122743683,0.517241379310345,,
base,mnli+record+snli+anli_r1+paws+hellaswag+winogrande,7,cola,0.05,0.5570469798657718,-0.6400000000000005,,
base,mnli+record+snli+anli_r1+paws+hellaswag+winogrande,7,cb,0.45,0.8392857142857143,1.175,,
base,mnli+record+snli+anli_r1+paws+hellaswag+winogrande,7,scitail,0.1,0.8137347130761995,0.8452380952380952,,
base,mnli+record+snli+anli_r1+paws+hellaswag+winogrande,7,cr,0.05,0.7978723404255319,0.8162544169611307,,
base,mnli+record+snli+anli_r1+paws+hellaswag+winogrande,7,rotten_tomatoes,0.05,0.5806754221388368,0.5067934782608696,,
base,mnli+record+snli+anli_r1+paws+hellaswag+winogrande,7,multirc,0.1,0.7112211221122112,0.6547085201793723,,
base,mnli+record+snli+anli_r1+paws+hellaswag+winogrande,7,copa,0.1,0.61,0.6888888888888889,,
base,mnli+record+snli+anli_r1+paws+hellaswag+winogrande,7,piqa,0.1,0.24755168661588683,-0.28065739570164344,,
base,mnli+record+snli+anli_r1+paws+imdb,6,mrpc,0.05,0.3480392156862745,0.4069767441860465,,
base,mnli+record+snli+anli_r1+paws+imdb,6,boolq,0.05,0.5764525993883792,0.4288688410825816,,
base,mnli+record+snli+anli_r1+paws+imdb,6,rte,0.05,0.5270758122743683,0.517241379310345,,
base,mnli+record+snli+anli_r1+paws+imdb,6,cola,0.05,0.610738255033557,-0.32000000000000023,,
base,mnli+record+snli+anli_r1+paws+imdb,6,cb,0.65,0.8214285714285714,1.15,,
base,mnli+record+snli+anli_r1+paws+imdb,6,scitail,0.1,0.8076199435559737,0.8387896825396826,,
base,mnli+record+snli+anli_r1+paws+imdb,6,cr,0.05,0.8324468085106383,0.8621908127208482,,
base,mnli+record+snli+anli_r1+paws+imdb,6,rotten_tomatoes,0.05,0.8320825515947468,0.8709239130434783,,
base,mnli+record+snli+anli_r1+paws+imdb,6,multirc,0.1,0.6695544554455446,0.5540607872446439,,
base,mnli+record+snli+anli_r1+paws+imdb,6,copa,0.1,0.37,0.15555555555555556,,
base,mnli+record+snli+anli_r1+paws+imdb,6,piqa,0.1,0.07453754080522307,-0.6826801517067004,,
base,mnli+record+snli+anli_r1+paws+imdb+hellaswag,7,mrpc,0.05,0.3431372549019608,0.40116279069767447,,
base,mnli+record+snli+anli_r1+paws+imdb+hellaswag,7,boolq,0.05,0.5737003058103975,0.4226231783483692,,
base,mnli+record+snli+anli_r1+paws+imdb+hellaswag,7,rte,0.05,0.5270758122743683,0.517241379310345,,
base,mnli+record+snli+anli_r1+paws+imdb+hellaswag,7,cola,0.05,0.6212847555129435,-0.25714285714285706,,
base,mnli+record+snli+anli_r1+paws+imdb+hellaswag,7,cb,0.55,0.8035714285714286,1.125,,
base,mnli+record+snli+anli_r1+paws+imdb+hellaswag,7,scitail,0.1,0.8118532455315146,0.8432539682539683,,
base,mnli+record+snli+anli_r1+paws+imdb+hellaswag,7,cr,0.05,0.848404255319149,0.8833922261484101,,
base,mnli+record+snli+anli_r1+paws+imdb+hellaswag,7,rotten_tomatoes,0.05,0.8424015009380863,0.8858695652173912,,
base,mnli+record+snli+anli_r1+paws+imdb+hellaswag,7,multirc,0.05,0.6524339933993399,0.5127055306427505,,
base,mnli+record+snli+anli_r1+paws+imdb+hellaswag,7,copa,0.1,0.58,0.6222222222222221,,
base,mnli+record+snli+anli_r1+paws+imdb+hellaswag,7,piqa,0.1,0.3258977149075082,-0.0986093552465233,,
base,mnli+record+snli+anli_r1+paws+imdb+hellaswag+winogrande,8,mrpc,0.05,0.35294117647058826,0.41279069767441867,,
base,mnli+record+snli+anli_r1+paws+imdb+hellaswag+winogrande,8,boolq,0.05,0.5605504587155963,0.3927827897293545,,
base,mnli+record+snli+anli_r1+paws+imdb+hellaswag+winogrande,8,rte,0.05,0.5270758122743683,0.517241379310345,,
base,mnli+record+snli+anli_r1+paws+imdb+hellaswag+winogrande,8,cola,0.05,0.5934803451581975,-0.4228571428571433,,
base,mnli+record+snli+anli_r1+paws+imdb+hellaswag+winogrande,8,cb,0.65,0.8928571428571429,1.25,,
base,mnli+record+snli+anli_r1+paws+imdb+hellaswag+winogrande,8,scitail,0.1,0.8156161806208843,0.8472222222222221,,
base,mnli+record+snli+anli_r1+paws+imdb+hellaswag+winogrande,8,cr,0.05,0.8617021276595744,0.901060070671378,,
base,mnli+record+snli+anli_r1+paws+imdb+hellaswag+winogrande,8,rotten_tomatoes,0.05,0.8433395872420263,0.8872282608695654,,
base,mnli+record+snli+anli_r1+paws+imdb+hellaswag+winogrande,8,multirc,0.05,0.6598597359735974,0.5306427503736921,,
base,mnli+record+snli+anli_r1+paws+imdb+hellaswag+winogrande,8,copa,0.1,0.62,0.7111111111111111,,
base,mnli+record+snli+anli_r1+paws+imdb+hellaswag+winogrande,8,piqa,0.1,0.4738846572361262,0.24525916561314792,,
base,mnli+record+snli+anli_r1+paws+imdb+winogrande,7,mrpc,0.05,0.35294117647058826,0.41279069767441867,,
base,mnli+record+snli+anli_r1+paws+imdb+winogrande,7,boolq,0.05,0.5718654434250765,0.41845940319222774,,
base,mnli+record+snli+anli_r1+paws+imdb+winogrande,7,rte,0.05,0.5270758122743683,0.517241379310345,,
base,mnli+record+snli+anli_r1+paws+imdb+winogrande,7,cola,0.05,0.5877277085330777,-0.45714285714285746,,
base,mnli+record+snli+anli_r1+paws+imdb+winogrande,7,cb,0.65,0.8928571428571429,1.25,,
base,mnli+record+snli+anli_r1+paws+imdb+winogrande,7,scitail,0.1,0.8071495766698025,0.8382936507936508,,
base,mnli+record+snli+anli_r1+paws+imdb+winogrande,7,cr,0.05,0.848404255319149,0.8833922261484101,,
base,mnli+record+snli+anli_r1+paws+imdb+winogrande,7,rotten_tomatoes,0.05,0.8395872420262664,0.8817934782608696,,
base,mnli+record+snli+anli_r1+paws+imdb+winogrande,7,multirc,0.1,0.6489273927392739,0.5042351768809168,,
base,mnli+record+snli+anli_r1+paws+imdb+winogrande,7,copa,0.1,0.51,0.4666666666666667,,
base,mnli+record+snli+anli_r1+paws+imdb+winogrande,7,piqa,0.1,0.19804134929270947,-0.3957016434892541,,
base,mnli+record+snli+anli_r1+paws+winogrande,6,mrpc,0.05,0.3382352941176471,0.39534883720930236,,
base,mnli+record+snli+anli_r1+paws+winogrande,6,boolq,0.05,0.5944954128440367,0.4698126301179737,,
base,mnli+record+snli+anli_r1+paws+winogrande,6,rte,0.05,0.5270758122743683,0.517241379310345,,
base,mnli+record+snli+anli_r1+paws+winogrande,6,cola,0.05,0.551294343240652,-0.6742857142857146,,
base,mnli+record+snli+anli_r1+paws+winogrande,6,cb,0.6000000000000001,0.8571428571428571,1.2,,
base,mnli+record+snli+anli_r1+paws+winogrande,6,scitail,0.1,0.8066792097836313,0.8377976190476191,,
base,mnli+record+snli+anli_r1+paws+winogrande,6,cr,0.05,0.7898936170212766,0.8056537102473499,,
base,mnli+record+snli+anli_r1+paws+winogrande,6,rotten_tomatoes,0.05,0.4718574108818011,0.3491847826086956,,
base,mnli+record+snli+anli_r1+paws+winogrande,6,multirc,0.1,0.7128712871287128,0.6586945690084703,,
base,mnli+record+snli+anli_r1+paws+winogrande,6,copa,0.1,0.39,0.20000000000000004,,
base,mnli+record+snli+anli_r1+paws+winogrande,6,piqa,0.1,0.03536452665941241,-0.7737041719342603,,
base,mnli+record+snli+anli_r1+winogrande,5,mrpc,0.05,0.36519607843137253,0.4273255813953488,,
base,mnli+record+snli+anli_r1+winogrande,5,boolq,0.05,0.599388379204893,0.48091603053435117,,
base,mnli+record+snli+anli_r1+winogrande,5,rte,0.05,0.5270758122743683,0.517241379310345,,
base,mnli+record+snli+anli_r1+winogrande,5,cola,0.05,0.5819750719079578,-0.4914285714285716,,
base,mnli+record+snli+anli_r1+winogrande,5,cb,0.7000000000000001,0.875,1.2249999999999999,,
base,mnli+record+snli+anli_r1+winogrande,5,scitail,0.1,0.8066792097836313,0.8377976190476191,,
base,mnli+record+snli+anli_r1+winogrande,5,cr,0.05,0.7446808510638298,0.745583038869258,,
base,mnli+record+snli+anli_r1+winogrande,5,rotten_tomatoes,0.05,0.5328330206378987,0.43750000000000006,,
base,mnli+record+snli+anli_r1+winogrande,5,multirc,0.05,0.5839521452145214,0.34728450423517687,,
base,mnli+record+snli+anli_r1+winogrande,5,copa,0.1,0.45,0.33333333333333337,,
base,mnli+record+snli+anli_r1+winogrande,5,piqa,0.1,0.04026115342763874,-0.7623261694058153,,
base,mnli+record+snli+hellaswag,4,mrpc,0.05,0.35049019607843135,0.40988372093023256,,
base,mnli+record+snli+hellaswag,4,boolq,0.05,0.6159021406727829,0.5183900069396254,,
base,mnli+record+snli+hellaswag,4,rte,0.05,0.5270758122743683,0.517241379310345,,
base,mnli+record+snli+hellaswag,4,cola,0.05,0.3432406519654842,-1.9142857142857146,,
base,mnli+record+snli+hellaswag,4,cb,0.75,0.8214285714285714,1.15,,
base,mnli+record+snli+hellaswag,4,scitail,0.15000000000000002,0.8095014111006585,0.8407738095238095,,
base,mnli+record+snli+hellaswag,4,cr,0.05,0.4734042553191489,0.38515901060070673,,
base,mnli+record+snli+hellaswag,4,rotten_tomatoes,0.05,0.07879924953095685,-0.22010869565217395,,
base,mnli+record+snli+hellaswag,4,multirc,0.1,0.6918316831683168,0.6078724464374688,,
base,mnli+record+snli+hellaswag,4,copa,0.1,0.37,0.15555555555555556,,
base,mnli+record+snli+hellaswag,4,piqa,0.1,0.022306855277475515,-0.8040455120101138,,
base,mnli+record+snli+hellaswag+winogrande,5,mrpc,0.05,0.35294117647058826,0.41279069767441867,,
base,mnli+record+snli+hellaswag+winogrande,5,boolq,0.05,0.6048929663608563,0.49340735600277597,,
base,mnli+record+snli+hellaswag+winogrande,5,rte,0.05,0.5270758122743683,0.517241379310345,,
base,mnli+record+snli+hellaswag+winogrande,5,cola,0.05,0.4276126558005753,-1.4114285714285717,,
base,mnli+record+snli+hellaswag+winogrande,5,cb,0.8,0.8928571428571429,1.25,,
base,mnli+record+snli+hellaswag+winogrande,5,scitail,0.15000000000000002,0.808560677328316,0.8397817460317459,,
base,mnli+record+snli+hellaswag+winogrande,5,cr,0.05,0.5771276595744681,0.5229681978798587,,
base,mnli+record+snli+hellaswag+winogrande,5,rotten_tomatoes,0.05,0.15196998123827393,-0.1141304347826087,,
base,mnli+record+snli+hellaswag+winogrande,5,multirc,0.1,0.6476897689768977,0.5012456402590932,,
base,mnli+record+snli+hellaswag+winogrande,5,copa,0.1,0.61,0.6888888888888889,,
base,mnli+record+snli+hellaswag+winogrande,5,piqa,0.1,0.15614798694232862,-0.4930467762326169,,
base,mnli+record+snli+imdb,4,mrpc,0.1,0.39215686274509803,0.4593023255813954,,
base,mnli+record+snli+imdb,4,boolq,0.05,0.5785932721712538,0.43372657876474663,,
base,mnli+record+snli+imdb,4,rte,0.05,0.5270758122743683,0.517241379310345,,
base,mnli+record+snli+imdb,4,cola,0.05,0.6164908916586769,-0.2857142857142861,,
base,mnli+record+snli+imdb,4,cb,0.9,0.875,1.2249999999999999,,
base,mnli+record+snli+imdb,4,scitail,0.15000000000000002,0.8047977422389464,0.8358134920634921,,
base,mnli+record+snli+imdb,4,cr,0.05,0.8111702127659575,0.833922261484099,,
base,mnli+record+snli+imdb,4,rotten_tomatoes,0.05,0.801125703564728,0.8260869565217394,,
base,mnli+record+snli+imdb,4,multirc,0.05,0.5713696369636964,0.31689088191330345,,
base,mnli+record+snli+imdb,4,copa,0.1,0.2,-0.22222222222222215,,
base,mnli+record+snli+imdb,4,piqa,0.1,0.016866158868335146,-0.8166877370417193,,
base,mnli+record+snli+imdb+hellaswag,5,mrpc,0.1,0.37745098039215685,0.4418604651162791,,
base,mnli+record+snli+imdb+hellaswag,5,boolq,0.05,0.5648318042813456,0.402498265093685,,
base,mnli+record+snli+imdb+hellaswag,5,rte,0.05,0.5270758122743683,0.517241379310345,,
base,mnli+record+snli+imdb+hellaswag,5,cola,0.05,0.6529242569511026,-0.06857142857142895,,
base,mnli+record+snli+imdb+hellaswag,5,cb,0.75,0.8571428571428571,1.2,,
base,mnli+record+snli+imdb+hellaswag,5,scitail,0.15000000000000002,0.8043273753527752,0.8353174603174603,,
base,mnli+record+snli+imdb+hellaswag,5,cr,0.05,0.8111702127659575,0.833922261484099,,
base,mnli+record+snli+imdb+hellaswag,5,rotten_tomatoes,0.05,0.8058161350844277,0.8328804347826086,,
base,mnli+record+snli+imdb+hellaswag,5,multirc,0.05,0.5785891089108911,0.33432984554060796,,
base,mnli+record+snli+imdb+hellaswag,5,copa,0.1,0.59,0.6444444444444444,,
base,mnli+record+snli+imdb+hellaswag,5,piqa,0.1,0.24211099020674645,-0.29329962073324906,,
base,mnli+record+snli+imdb+hellaswag+winogrande,6,mrpc,0.1,0.3897058823529412,0.45639534883720934,,
base,mnli+record+snli+imdb+hellaswag+winogrande,6,boolq,0.05,0.5308868501529052,0.3254684247050658,,
base,mnli+record+snli+imdb+hellaswag+winogrande,6,rte,0.1,0.5270758122743683,0.517241379310345,,
base,mnli+record+snli+imdb+hellaswag+winogrande,6,cola,0.05,0.6212847555129435,-0.25714285714285706,,
base,mnli+record+snli+imdb+hellaswag+winogrande,6,cb,0.7000000000000001,0.875,1.2249999999999999,,
base,mnli+record+snli+imdb+hellaswag+winogrande,6,scitail,0.15000000000000002,0.8076199435559737,0.8387896825396826,,
base,mnli+record+snli+imdb+hellaswag+winogrande,6,cr,0.05,0.8297872340425532,0.8586572438162543,,
base,mnli+record+snli+imdb+hellaswag+winogrande,6,rotten_tomatoes,0.05,0.8151969981238274,0.8464673913043478,,
base,mnli+record+snli+imdb+hellaswag+winogrande,6,multirc,0.05,0.6000412541254125,0.38614848031888394,,
base,mnli+record+snli+imdb+hellaswag+winogrande,6,copa,0.1,0.69,0.8666666666666666,,
base,mnli+record+snli+imdb+hellaswag+winogrande,6,piqa,0.1,0.5027203482045702,0.31226295828065753,,
base,mnli+record+snli+imdb+winogrande,5,mrpc,0.1,0.4068627450980392,0.47674418604651164,,
base,mnli+record+snli+imdb+winogrande,5,boolq,0.05,0.5648318042813456,0.402498265093685,,
base,mnli+record+snli+imdb+winogrande,5,rte,0.05,0.5270758122743683,0.517241379310345,,
base,mnli+record+snli+imdb+winogrande,5,cola,0.05,0.5915627996164909,-0.4342857142857143,,
base,mnli+record+snli+imdb+winogrande,5,cb,0.75,0.8928571428571429,1.25,,
base,mnli+record+snli+imdb+winogrande,5,scitail,0.15000000000000002,0.80620884289746,0.8373015873015872,,
base,mnli+record+snli+imdb+winogrande,5,cr,0.05,0.8218085106382979,0.8480565371024736,,
base,mnli+record+snli+imdb+winogrande,5,rotten_tomatoes,0.05,0.8142589118198874,0.8451086956521741,,
base,mnli+record+snli+imdb+winogrande,5,multirc,0.05,0.5851897689768977,0.35027404085700053,,
base,mnli+record+snli+imdb+winogrande,5,copa,0.1,0.52,0.48888888888888893,,
base,mnli+record+snli+imdb+winogrande,5,piqa,0.1,0.10990206746463548,-0.6005056890012641,,
base,mnli+record+snli+paws,4,mrpc,0.1,0.35784313725490197,0.4186046511627907,,
base,mnli+record+snli+paws,4,boolq,0.05,0.6131498470948012,0.512144344205413,,
base,mnli+record+snli+paws,4,rte,0.05,0.5270758122743683,0.517241379310345,,
base,mnli+record+snli+paws,4,cola,0.05,0.14093959731543623,-3.1200000000000006,,
base,mnli+record+snli+paws,4,cb,0.9,0.8214285714285714,1.15,,
base,mnli+record+snli+paws,4,scitail,0.15000000000000002,0.8047977422389464,0.8358134920634921,,
base,mnli+record+snli+paws,4,cr,0.05,0.3484042553191489,0.21908127208480566,,
base,mnli+record+snli+paws,4,rotten_tomatoes,0.05,0.025328330206378986,-0.29755434782608703,,
base,mnli+record+snli+paws,4,multirc,0.1,0.7013201320132013,0.6307922272047833,,
base,mnli+record+snli+paws,4,copa,0.1,0.03,-0.6,,
base,mnli+record+snli+paws,4,piqa,0.05,0.0,-0.8558786346396966,,
base,mnli+record+snli+paws+hellaswag,5,mrpc,0.05,0.34558823529411764,0.40406976744186046,,
base,mnli+record+snli+paws+hellaswag,5,boolq,0.05,0.6103975535168196,0.5058986814712005,,
base,mnli+record+snli+paws+hellaswag,5,rte,0.05,0.5270758122743683,0.517241379310345,,
base,mnli+record+snli+paws+hellaswag,5,cola,0.05,0.26462128475551294,-2.3828571428571435,,
base,mnli+record+snli+paws+hellaswag,5,cb,0.8500000000000001,0.8214285714285714,1.15,,
base,mnli+record+snli+paws+hellaswag,5,scitail,0.15000000000000002,0.8057384760112888,0.8368055555555555,,
base,mnli+record+snli+paws+hellaswag,5,cr,0.05,0.47606382978723405,0.3886925795053004,,
base,mnli+record+snli+paws+hellaswag,5,rotten_tomatoes,0.05,0.0525328330206379,-0.2581521739130435,,
base,mnli+record+snli+paws+hellaswag,5,multirc,0.1,0.7126650165016502,0.6581963129048332,,
base,mnli+record+snli+paws+hellaswag,5,copa,0.1,0.27,-0.0666666666666666,,
base,mnli+record+snli+paws+hellaswag,5,piqa,0.1,0.017954298150163223,-0.8141592920353983,,
base,mnli+record+snli+paws+hellaswag+winogrande,6,mrpc,0.1,0.3480392156862745,0.4069767441860465,,
base,mnli+record+snli+paws+hellaswag+winogrande,6,boolq,0.05,0.5981651376146789,0.47814018043025686,,
base,mnli+record+snli+paws+hellaswag+winogrande,6,rte,0.05,0.5270758122743683,0.517241379310345,,
base,mnli+record+snli+paws+hellaswag+winogrande,6,cola,0.05,0.3537871524448706,-1.8514285714285719,,
base,mnli+record+snli+paws+hellaswag+winogrande,6,cb,0.75,0.875,1.2249999999999999,,
base,mnli+record+snli+paws+hellaswag+winogrande,6,scitail,0.15000000000000002,0.8109125117591721,0.8422619047619047,,
base,mnli+record+snli+paws+hellaswag+winogrande,6,cr,0.05,0.5771276595744681,0.5229681978798587,,
base,mnli+record+snli+paws+hellaswag+winogrande,6,rotten_tomatoes,0.05,0.10412757973733583,-0.1834239130434783,,
base,mnli+record+snli+paws+hellaswag+winogrande,6,multirc,0.1,0.715552805280528,0.6651718983557549,,
base,mnli+record+snli+paws+hellaswag+winogrande,6,copa,0.1,0.55,0.5555555555555557,,
base,mnli+record+snli+paws+hellaswag+winogrande,6,piqa,0.1,0.10337323177366703,-0.6156763590391908,,
base,mnli+record+snli+paws+imdb,5,mrpc,0.1,0.39215686274509803,0.4593023255813954,,
base,mnli+record+snli+paws+imdb,5,boolq,0.05,0.590519877675841,0.460791117279667,,
base,mnli+record+snli+paws+imdb,5,rte,0.05,0.5270758122743683,0.517241379310345,,
base,mnli+record+snli+paws+imdb,5,cola,0.05,0.5992329817833174,-0.3885714285714285,,
base,mnli+record+snli+paws+imdb,5,cb,0.75,0.8571428571428571,1.2,,
base,mnli+record+snli+paws+imdb,5,scitail,0.15000000000000002,0.8043273753527752,0.8353174603174603,,
base,mnli+record+snli+paws+imdb,5,cr,0.05,0.8377659574468085,0.8692579505300354,,
base,mnli+record+snli+paws+imdb,5,rotten_tomatoes,0.05,0.8030018761726079,0.8288043478260869,,
base,mnli+record+snli+paws+imdb,5,multirc,0.1,0.6938943894389439,0.6128550074738416,,
base,mnli+record+snli+paws+imdb,5,copa,0.1,0.13,-0.3777777777777777,,
base,mnli+record+snli+paws+imdb,5,piqa,0.1,0.013601741022850925,-0.8242730720606826,,
base,mnli+record+snli+paws+imdb+hellaswag,6,mrpc,0.1,0.3946078431372549,0.4622093023255814,,
base,mnli+record+snli+paws+imdb+hellaswag,6,boolq,0.05,0.5850152905198777,0.4482997918112422,,
base,mnli+record+snli+paws+imdb+hellaswag,6,rte,0.1,0.5270758122743683,0.517241379310345,,
base,mnli+record+snli+paws+imdb+hellaswag,6,cola,0.05,0.6308724832214765,-0.2000000000000004,,
base,mnli+record+snli+paws+imdb+hellaswag,6,cb,0.7000000000000001,0.8571428571428571,1.2,,
base,mnli+record+snli+paws+imdb+hellaswag,6,scitail,0.15000000000000002,0.8052681091251176,0.8363095238095237,,
base,mnli+record+snli+paws+imdb+hellaswag,6,cr,0.05,0.8351063829787234,0.8657243816254419,,
base,mnli+record+snli+paws+imdb+hellaswag,6,rotten_tomatoes,0.05,0.8142589118198874,0.8451086956521741,,
base,mnli+record+snli+paws+imdb+hellaswag,6,multirc,0.1,0.6932755775577558,0.6113602391629299,,
base,mnli+record+snli+paws+imdb+hellaswag,6,copa,0.1,0.52,0.48888888888888893,,
base,mnli+record+snli+paws+imdb+hellaswag,6,piqa,0.1,0.17682263329706202,-0.44500632111251576,,
base,mnli+record+snli+paws+imdb+hellaswag+winogrande,7,mrpc,0.1,0.4068627450980392,0.47674418604651164,,
base,mnli+record+snli+paws+imdb+hellaswag+winogrande,7,boolq,0.05,0.5788990825688073,0.4344205412907702,,
base,mnli+record+snli+paws+imdb+hellaswag+winogrande,7,rte,0.1,0.5270758122743683,0.517241379310345,,
base,mnli+record+snli+paws+imdb+hellaswag+winogrande,7,cola,0.05,0.5944391179290508,-0.41714285714285754,,
base,mnli+record+snli+paws+imdb+hellaswag+winogrande,7,cb,0.7000000000000001,0.8928571428571429,1.25,,
base,mnli+record+snli+paws+imdb+hellaswag+winogrande,7,scitail,0.15000000000000002,0.8099717779868297,0.8412698412698413,,
base,mnli+record+snli+paws+imdb+hellaswag+winogrande,7,cr,0.05,0.8377659574468085,0.8692579505300354,,
base,mnli+record+snli+paws+imdb+hellaswag+winogrande,7,rotten_tomatoes,0.05,0.8236397748592871,0.8586956521739132,,
base,mnli+record+snli+paws+imdb+hellaswag+winogrande,7,multirc,0.1,0.6813118811881188,0.5824613851519682,,
base,mnli+record+snli+paws+imdb+hellaswag+winogrande,7,copa,0.1,0.64,0.7555555555555555,,
base,mnli+record+snli+paws+imdb+hellaswag+winogrande,7,piqa,0.1,0.3852013057671382,0.03919089759797724,,
base,mnli+record+snli+paws+imdb+winogrande,6,mrpc,0.1,0.4215686274509804,0.49418604651162795,,
base,mnli+record+snli+paws+imdb+winogrande,6,boolq,0.05,0.5788990825688073,0.4344205412907702,,
base,mnli+record+snli+paws+imdb+winogrande,6,rte,0.1,0.5270758122743683,0.517241379310345,,
base,mnli+record+snli+paws+imdb+winogrande,6,cola,0.05,0.576222435282838,-0.5257142857142858,,
base,mnli+record+snli+paws+imdb+winogrande,6,cb,0.7000000000000001,0.8928571428571429,1.25,,
base,mnli+record+snli+paws+imdb+winogrande,6,scitail,0.15000000000000002,0.8090310442144873,0.8402777777777778,,
base,mnli+record+snli+paws+imdb+winogrande,6,cr,0.05,0.8377659574468085,0.8692579505300354,,
base,mnli+record+snli+paws+imdb+winogrande,6,rotten_tomatoes,0.05,0.8086303939962477,0.8369565217391306,,
base,mnli+record+snli+paws+imdb+winogrande,6,multirc,0.1,0.6955445544554455,0.6168410563029396,,
base,mnli+record+snli+paws+imdb+winogrande,6,copa,0.1,0.48,0.39999999999999997,,
base,mnli+record+snli+paws+imdb+winogrande,6,piqa,0.1,0.07997823721436344,-0.6700379266750949,,
base,mnli+record+snli+paws+winogrande,5,mrpc,0.1,0.375,0.438953488372093,,
base,mnli+record+snli+paws+winogrande,5,boolq,0.05,0.6021406727828746,0.48716169326856357,,
base,mnli+record+snli+paws+winogrande,5,rte,0.05,0.5270758122743683,0.517241379310345,,
base,mnli+record+snli+paws+winogrande,5,cola,0.05,0.2473633748801534,-2.4857142857142867,,
base,mnli+record+snli+paws+winogrande,5,cb,0.75,0.8928571428571429,1.25,,
base,mnli+record+snli+paws+winogrande,5,scitail,0.15000000000000002,0.8071495766698025,0.8382936507936508,,
base,mnli+record+snli+paws+winogrande,5,cr,0.05,0.4574468085106383,0.3639575971731449,,
base,mnli+record+snli+paws+winogrande,5,rotten_tomatoes,0.05,0.054409005628517824,-0.2554347826086957,,
base,mnli+record+snli+paws+winogrande,5,multirc,0.1,0.7083333333333334,0.6477329347284506,,
base,mnli+record+snli+paws+winogrande,5,copa,0.1,0.13,-0.3777777777777777,,
base,mnli+record+snli+paws+winogrande,5,piqa,0.1,0.004352557127312296,-0.8457648546144121,,
base,mnli+record+snli+winogrande,4,mrpc,0.1,0.3602941176470588,0.42151162790697677,,
base,mnli+record+snli+winogrande,4,boolq,0.05,0.6061162079510704,0.4961832061068703,,
base,mnli+record+snli+winogrande,4,rte,0.05,0.5270758122743683,0.517241379310345,,
base,mnli+record+snli+winogrande,4,cola,0.05,0.35091083413231067,-1.868571428571429,,
base,mnli+record+snli+winogrande,4,cb,0.8,0.8928571428571429,1.25,,
base,mnli+record+snli+winogrande,4,scitail,0.15000000000000002,0.8109125117591721,0.8422619047619047,,
base,mnli+record+snli+winogrande,4,cr,0.05,0.47606382978723405,0.3886925795053004,,
